ElectDist,Shape_Leng,Shape_Area,coun_dist
"55060",1445.12055757000,119048.57978099999,"41"
"55063",2723.66193409000,450829.35077299998,"42"
"55065",2702.19950467000,444360.57852400001,"41"
"55066",2166.88413013000,291965.54938899999,"41"
"55067",3051.59252258000,497289.71313300001,"41"
"55068",2232.96618307000,311562.60710500000,"41"
"55069",2691.74601787000,437728.69781899999,"41"
"55070",2140.43983110000,285303.50906600000,"41"
"55071",2154.25949272000,229756.48158399999,"41"
"55072",2254.65862324000,229242.72590799999,"41"
"55073",1685.22622762000,155182.11271799999,"42"
"55074",2202.58656720000,298207.66236500000,"42"
"55075",3785.02155876000,758432.60456100001,"42"
"55076",4411.14110267000,1061763.61804000009,"41"
"55077",3861.63611964000,599382.49069899996,"41"
"55078",5147.10951591000,1456166.77441999991,"41"
"55079",5384.01924350000,1282967.45773999998,"41"
"55080",5600.34572296000,1061802.43536000000,"41"
"55081",5471.49962991000,906844.19716300000,"41"
"55082",3723.38285014000,615201.84399800003,"41"
"55083",2807.51884298000,487708.91061600001,"36"
"55084",4373.58027733000,764416.98771500005,"41"
"55085",2841.50802590000,501436.44846699998,"41"
"55086",7128.34352163000,2027739.56801000005,"41"
"55087",2640.01439399000,369020.41679300001,"41"
"55088",2935.43820493000,490220.01669500000,"41"
"55089",2853.93289246000,488595.19087699999,"41"
"55090",3217.66073936000,610792.07346900005,"41"
"55091",3991.80562903000,991634.77614400000,"41"
"55092",4044.34674214000,775905.79392600001,"41"
"55093",4791.54544059000,762831.66811400000,"41"
"55094",5356.15348300000,1061745.30153000006,"41"
"55095",2315.98050183000,248075.49471299999,"41"
"55096",4282.61564327000,882652.17528500000,"41"
"55097",4401.89525882000,906903.24685700005,"41"
"55098",1681.59251669000,154097.69744100000,"42"
"55099",4223.67583429000,986054.76178800000,"42"
"55100",2192.10864193000,250843.10120300000,"36"
"55101",2843.22959576000,502667.85850400000,"36"
"55102",2843.26686709000,501716.71832400002,"36"
"55103",4062.22964853000,716211.87631900003,"41"
"55104",3191.48833551000,572495.85490699997,"41"
"55106",2840.86124998000,502472.21790400002,"41"
"55107",4931.26781888000,1272904.78575000004,"41"
"55108",1685.11183281000,152465.02831400000,"41"
"55109",2515.94049040000,399976.42857400002,"41"
"55110",2755.92935146000,462009.71584800002,"41"
"55111",1392.08677709000,100540.28532700001,"37"
"55112",1207.87033558000,62869.15488640000,"41"
"55113",1960.91495974000,239292.26728900001,"37"
"56001",2847.50819845000,369462.32357399998,"36"
"56002",3117.78310060000,376253.23840700003,"36"
"56004",4215.36465872000,617755.36850999994,"36"
"56005",2671.95439616000,430178.58112699998,"36"
"56006",3881.34437678000,675588.19448199996,"36"
"56007",2043.16510759000,176019.20204999999,"36"
"56008",4276.99757614000,645848.11553399998,"36"
"56009",2470.22560460000,275460.19719400001,"36"
"56010",3211.51419848000,594296.80496600003,"36"
"56011",4269.20124339000,648938.49679400004,"36"
"56013",3186.87453864000,619831.74415699998,"36"
"56014",3210.08235669000,643753.07698400004,"36"
"56015",5050.25260969000,1141171.81820000010,"36"
"56016",4258.54535206000,857349.05842999998,"36"
"56017",4310.04265432000,651111.73641000001,"36"
"56018",3255.35336602000,662860.26067100000,"36"
"56019",3796.68592392000,884981.13150500006,"36"
"56020",2637.34240845000,433045.75276399998,"36"
"56021",3259.37928704000,664261.79661399999,"36"
"56022",4360.54031284000,664667.85615200002,"36"
"56023",5899.61275549000,871317.13228699996,"36"
"56024",4261.14399091000,644450.82671000005,"36"
"56025",2920.98866776000,497012.30903900001,"36"
"56026",2920.32859009000,496730.10558500001,"36"
"56027",4261.41725619000,644315.79601499997,"36"
"56028",4261.10132960000,858533.99973299995,"36"
"56029",4359.28859200000,664335.81083600002,"36"
"56030",4358.47087611000,663937.89659699996,"36"
"56031",3458.52980576000,744513.75617800001,"41"
"56032",4897.09388144000,884804.17551600002,"36"
"56033",3258.22902512000,663555.41492400004,"36"
"56034",3260.12356484000,664586.38814399997,"36"
"56035",4259.87604921000,643471.02280399995,"36"
"56036",2920.82456177000,496976.44036200002,"36"
"56038",4511.10644711000,925851.37928700005,"36"
"56040",3211.28666835000,644373.49129899999,"36"
"56041",3611.85102883000,832450.91610999999,"36"
"56042",4359.02057475000,664000.46810499998,"36"
"56043",3258.35372980000,664848.08882700000,"36"
"56044",4611.22392211000,594458.29758500005,"41"
"56045",4909.30393826000,798483.64768199995,"36"
"56046",3121.99788286000,599271.66438900004,"41"
"56047",3266.87183062000,666592.85101900005,"36"
"56048",4408.14069277000,701064.08155899995,"41"
"56049",3805.30765425000,887915.70081099996,"36"
"56050",3260.22591559000,664280.39095300005,"36"
"56051",4206.50545224000,503183.23048000003,"36"
"56052",4649.97110738000,791559.90692099999,"36"
"56053",4351.81816339000,759709.69576699997,"36"
"56054",4499.90951314000,1082468.47017000010,"36"
"56055",3649.50775663000,437772.51567699999,"36"
"56056",2110.38618419000,219425.42247500000,"36"
"56057",5300.13247469000,1190220.13602000009,"36"
"56058",4234.80517663000,664294.49025999999,"36"
"56059",4246.05418765000,896892.00625099998,"36"
"56060",6145.43436098000,1412785.14788000006,"36"
"56061",3304.29877511000,709982.03057599999,"41"
"56062",5288.95261120000,1138114.42213999992,"36"
"56063",4985.91477045000,752500.73698499997,"41"
"56064",2455.51355500000,374919.53874900000,"41"
"56065",8868.30413289000,1967375.01674999995,"36"
"56066",2291.18555894000,266980.44171799999,"41"
"56067",2191.72690284000,250682.32244300001,"35"
"56068",3411.39159504000,720477.58721599996,"36"
"56069",5179.52685717000,1300025.89989000000,"36"
"56070",4200.29039600000,612176.60139400000,"36"
"56071",3529.58130575000,588634.62357499998,"36"
"56072",2849.78206370000,505234.15834600001,"36"
"56073",2808.31488099000,487704.28885100002,"35"
