"KRONOS_BADGE_NUMBER","EMPLOYEE_ID","BOROUGH_NAME","DEPARTMENT_NAME","WORK_LOC_ID","LOCATION_NAME","NYC_TITLE"
77818,1419343,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Housing Assistant
72881,1216101,BRONX,Bronx Property Management Department,"0249",Mitchel Houses,Housing Assistant
85420,1645417,BROOKLYN,Brooklyn Property Management Department,"0765",Park Rock Consolidated,Housing Assistant
382702,1838050,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
84670,1717338,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Housing Assistant
382538,1838051,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
382694,1838076,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
77129,1394348,BROOKLYN,Brooklyn Property Management Department,"0510",Ingersoll,Housing Assistant
71130,1134560,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Assistant Resident Buildings Superintendent
81564,1616144,MANHATTAN,Manhattan Property Management Department,"0404",Manhattan Neighborhood 04,Plumber
59218,499726,BROOKLYN,Brooklyn Property Management Department,"0582",O'Dwyer Gardens Consolidation,Caretaker
85750,1413430,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
85754,1422091,BROOKLYN,Brooklyn Property Management Department,"0269",Ocean Hill-Saratoga Village,Caretaker
85681,1445739,BRONX,Bronx Property Management Department,"0522",Patterson,Caretaker
85746,1534818,BRONX,Bronx Property Management Department,"0533",Bronx River Houses,Caretaker
85598,1496964,BRONX,Bronx Property Management Department,"0385",Morrisania Consolidation,Caretaker
85599,1743700,MANHATTAN,Manhattan Property Management Department,"0237",Gompers Consolidation,Caretaker
85582,1743759,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Secretary
86664,1771880,BROOKLYN,Brooklyn Property Management Department,"0202",Red Hook East,Caretaker
79431,1428671,BROOKLYN,Brooklyn Property Management Department,"0230",Red Hook West,Housing Assistant
382296,1441650,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
80971,1563844,BROOKLYN,Brooklyn Property Management Department,"0536",Cypress Hills,Caretaker
78208,1403041,BRONX,Bronx Property Management Department,"0522",Patterson,Caretaker
78189,192657,BROOKLYN,Brooklyn Property Management Department,"0670",Bay View,Assistant Resident Buildings Superintendent
56735,476050,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
85826,557605,BRONX,Bronx Property Management Department,"0214",Edenwald,Caretaker
85853,1751614,QUEENS,Queens-SI Property Mgmt Dept,"0398",Queensbridge North,Caretaker
380522,1754676,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Caretaker
86223,1766169,BROOKLYN,Brooklyn Property Management Department,"0426",Marlboro,Caretaker
55051,485240,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,City Seasonal Aide
85374,1651709,BROOKLYN,Brooklyn Property Management Department,"0223",Cooper Park,Caretaker
30332,485621,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Caretaker
79930,1507889,BRONX,Bronx Property Management Department,"0214",Edenwald,Caretaker
67574,1014907,BROOKLYN,Brooklyn Property Management Department,"0538",Sumner,Assistant Housing Manager
75672,952637,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
80366,1343541,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Caretaker
86697,1782329,BROOKLYN,Brooklyn Property Management Department,"0205",Kingsborough,Caretaker
84398,1712421,MANHATTAN,Manhattan Property Management Department,"0439",Rutgers,Housing Assistant
84247,1710905,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Caretaker
61754,476382,N/A,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
57561,476883,BRONX,Mixed Finance Property Mgmt Dept*,"0387",Wise Towers Group,Caretaker
9388,479915,BROOKLYN,Brooklyn Property Management Department,"0269",Ocean Hill-Saratoga Village,Maintenance Worker
69534,1069346,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0587",Berry,Supervising Housing Groundskeeper
70146,998417,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Caretaker
57653,497638,MANHATTAN,Manhattan Property Management Department,"0211",Saint Nicholas Houses,Caretaker
77186,1395083,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Supervisor Painter
86839,1121365,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Caretaker
86784,1587026,BROOKLYN,Brooklyn Property Management Department,"0233",Tilden Houses,Caretaker
83736,1202870,MANHATTAN,Manhattan Property Management Department,"0531",Smith Houses,Housing Assistant
82120,1634452,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0315",South Beach,Caretaker
19399,487418,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0315",South Beach,Caretaker
86500,1185427,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,City Pest Control Aide
86237,1758381,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
85493,1475400,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
85480,1741449,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0228",Mariners Harbor,Secretary
85596,1656039,BROOKLYN,Brooklyn Property Management Department,"0216",Van Dyke Houses,Caretaker
85603,1570343,BRONX,Bronx Property Management Department,"0231",Webster-Morrisania Houses,Caretaker
85610,1626813,BROOKLYN,Brooklyn Property Management Department,"0524",Albany,Caretaker
380320,1125614,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
380390,1755098,BRONX,Bronx Property Management Department,"0222",Justice Sonia Sotomayor Houses,Maintenance Worker
83521,1688737,BRONX,Bronx Property Management Department,"0390",Bronx Neighborhood 08,Plumber
85278,1735889,BRONX,Bronx Property Management Department,"0416",Bronx Neighborhood 07,Caretaker
83475,1066122,BRONX,Bronx Property Management Department,"0506",Sack Wern-Clason Point Gardens,Caretaker
85431,1740299,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
86177,1758373,BROOKLYN,Brooklyn Property Management Department,"0337",Stuyvesant Gardens,Caretaker
86188,1758369,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
84943,1723084,MANHATTAN,Manhattan Property Management Department,"0513",Lincoln Houses,Caretaker
85723,1723151,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0587",Berry,Caretaker
69138,971228,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,City Seasonal Aide
80974,1563869,QUEENS,Queens-SI Property Mgmt Dept,"0398",Queensbridge North,Caretaker
69948,1102891,BROOKLYN,Brooklyn Property Management Department,"0269",Ocean Hill-Saratoga Village,Maintenance Worker
380927,1827749,BROOKLYN,Brooklyn Property Management Department,"0269",Ocean Hill-Saratoga Village,Maintenance Worker
380855,1827688,BROOKLYN,Brooklyn Property Management Department,"0582",O'Dwyer Gardens Consolidation,Maintenance Worker
381026,1615912,MANHATTAN,Manhattan Property Management Department,"0237",Gompers Consolidation,Caretaker
72526,1163224,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
382689,1838028,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
84214,1710496,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Caretaker
75144,1332809,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Caretaker
85062,1728833,BRONX,Bronx Property Management Department,"0239",Morris Houses,Maintenance Worker
85149,1674583,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Painter
382542,1743886,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,City Seasonal Aide
86034,1756902,BRONX,Bronx Property Management Department,"0580",Parkside,Caretaker
78090,1438090,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
379973,1756879,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
87114,1823012,MANHATTAN,Manhattan Property Management Department,"0534",Carver,Maintenance Worker
87121,1823105,BROOKLYN,Brooklyn Property Management Department,"0514",Marcy Houses,Maintenance Worker
87111,1822977,BROOKLYN,Brooklyn Property Management Department,"0765",Park Rock Consolidated,Maintenance Worker
87027,1121777,BRONX,Bronx Property Management Department,"0248",Adams Houses,Clerical Associate
87118,1823904,BRONX,Bronx Property Management Department,"0638",Marble Hill Houses,Maintenance Worker
87160,1824095,BROOKLYN,Brooklyn Property Management Department,"0246",Tompkins Houses,Maintenance Worker
85775,1537399,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Caretaker
84001,1047980,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Caretaker
84280,1712235,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Housing Assistant
74783,1325231,QUEENS,Queens-SI Property Mgmt Dept,"0240",Baisley Park,Maintenance Worker
84374,1712287,MANHATTAN,Manhattan Property Management Department,"0253",Isaacs,Caretaker
84388,1712420,BRONX,Bronx Property Management Department,"0239",Morris Houses,Caretaker
86724,1725438,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,Caretaker
86712,1717748,BROOKLYN,Brooklyn Property Management Department,"0514",Marcy Houses,Caretaker
86149,585684,MANHATTAN,Manhattan Property Management Department,"0408",Manhattan Neighborhood 08,Caretaker
59391,484728,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Caretaker
381073,1828438,BROOKLYN,Brooklyn Property Management Department,"0536",Cypress Hills,Maintenance Worker
60282,507287,MANHATTAN,Manhattan Property Management Department,"0253",Isaacs,Supervisor of Housing Caretakers
380301,1754716,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
379945,1756124,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0583",Todt Hill,Caretaker
68401,1029917,MANHATTAN,Manhattan Property Management Department,"0487",Manhattan Floating Staff,City Seasonal Aide
86647,1464045,MANHATTAN,Manhattan Property Management Department,"0215",Baruch,Caretaker
72138,952630,BRONX,Bronx Property Management Department,"0254",Boston Secor,Caretaker
86077,1542396,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
85770,1747468,MANHATTAN,Manhattan Property Management Department,"0530",Amsterdam-Harborview Terrace,Maintenance Worker
84749,1720535,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Painter
85757,1715134,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
85740,1347222,BROOKLYN,Brooklyn Property Management Department,"0235",Pink Houses,Caretaker
85772,1626647,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Maintenance Worker
85743,1712559,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Caretaker
85753,1714019,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Caretaker
85687,1649623,BRONX,Bronx Property Management Department,"0965",Moore,Caretaker
82217,1638010,BROOKLYN,Brooklyn Property Management Department,"0393",Brooklyn Neighborhood 03,Painter
69481,1068384,BROOKLYN,Brooklyn Property Management Department,"0337",Stuyvesant Gardens,Caretaker
71271,1136757,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
84063,1708015,BROOKLYN,Brooklyn Property Management Department,"0765",Park Rock Consolidated,Caretaker
83095,1185862,BRONX,Bronx Property Management Department,"0965",Moore,Caretaker
84070,1404465,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Caretaker
54457,481077,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Housing Assistant
71944,1155686,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Carpenter
86384,1715422,MANHATTAN,Manhattan Property Management Department,"0221",LaGuardia Houses,Caretaker
85014,1729820,QUEENS,Queens-SI Property Mgmt Dept,"0122",Queens-Staten Island Borough Management,Painter
67837,402560,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0587",Berry,Caretaker
60577,474779,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
86815,1122247,BROOKLYN,Brooklyn Property Management Department,"0509",Whitman Houses,Maintenance Worker
83930,1709146,QUEENS,Queens-SI Property Mgmt Dept,"0517",Astoria,Caretaker
83935,1709153,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Caretaker
12479,482339,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0315",South Beach,Housing Assistant
81440,1609649,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Maintenance Worker
85116,1730979,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Plasterer
72780,1208889,MANHATTAN,Manhattan Property Management Department,"0511",Wald Houses,Housing Assistant
72107,1080573,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Painter
73310,1267067,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Caretaker
82632,1481149,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
84223,539869,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Caretaker
84161,1280219,BRONX,Bronx Property Management Department,"0218",Throggs Neck Houses,Caretaker
82628,559716,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Caretaker
83842,1705414,BRONX,Mixed Finance Property Mgmt Dept*,"0638",Marble Hill Houses,Caretaker
380499,1754329,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Caretaker
380119,1180577,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0241",Richmond Terrace,Caretaker
86496,1762964,BROOKLYN,Brooklyn Property Management Department,"0515",Gowanus Houses,Caretaker
77460,1407917,BROOKLYN,Brooklyn Property Management Department,"0514",Marcy Houses,Caretaker
82326,1640511,BRONX,Bronx Property Management Department,"0390",Bronx Neighborhood 08,Painter
86017,1756122,MANHATTAN,Manhattan Property Management Department,"0217",Washington-Lexington,Caretaker
86097,1754695,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Caretaker
69650,1071876,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0436",Stapleton,Caretaker
81093,1574475,BROOKLYN,Brooklyn Property Management Department,"0212",Breukelen,Caretaker
83914,1096265,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Caretaker
85868,1713483,MANHATTAN,Manhattan Property Management Department,"0221",LaGuardia Houses,Caretaker
380270,460037,MANHATTAN,Manhattan Property Management Department,"0207",East River Houses,Caretaker
380281,1499619,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Caretaker
79581,1081516,BROOKLYN,Brooklyn Property Management Department,"0275",Hughes Apartments,Housing Assistant
72808,1209200,BRONX,Bronx Property Management Department,"0383",Bronx Neighborhood 03,Secretary
85114,1448453,MANHATTAN,Manhattan Property Management Department,"0451",Chelsea Addition-Elliott,Secretary
380490,1754294,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
85691,1746116,MANHATTAN,Manhattan Property Management Department,"0531",Smith Houses,Caretaker
64769,565355,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0228",Mariners Harbor,Caretaker
380319,1754279,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,City Seasonal Aide
